AverageMInFile,ExternalRiskEstimate,MSinceMostRecentDelq,MSinceMostRecentInqexcl7days,MSinceMostRecentTradeOpen,MSinceOldestTradeOpen,MaxDelq2PublicRecLast12M,MaxDelqEver,NetFractionInstallBurden,NetFractionRevolvingBurden,NumBank2NatlTradesWHighUtilization,NumInqLast6M,NumInqLast6Mexcl7days,NumInstallTradesWBalance,NumRevolvingTradesWBalance,NumSatisfactoryTrades,NumTotalTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,NumTradesOpeninLast12M,PercentInstallTrades,PercentTradesNeverDelq,PercentTradesWBalance,target
89,76,52,0,0,182,7,8,100,40,3,3,3,4,5,41,44,0,0,3,27,100,50,1
98,87,33,-1,17,218,7,8,6,0,0,0,0,1,1,17,39,0,0,0,35,100,29,0
14,64,18,4,5,32,6,6,56,49,1,1,1,2,2,6,6,0,0,4,67,83,100,1
80,64,11,0,3,262,4,2,52,71,4,0,0,3,8,15,18,2,0,1,44,83,92,1
68,65,20,0,16,120,6,6,53,35,1,1,1,0,8,21,21,0,0,0,10,81,80,0
46,56,14,0,6,152,6,5,54,68,3,0,0,4,6,17,20,2,0,3,45,75,92,0
32,70,56,-1,5,66,7,8,58,14,1,1,1,0,10,32,33,0,0,5,6,100,39,1
29,70,74,2,2,261,6,8,98,6,0,1,1,3,3,30,31,1,1,8,42,100,40,1
172,77,73,25,5,347,7,8,64,32,1,0,0,1,5,18,18,0,0,1,6,100,75,0
75,83,60,0,6,283,7,8,73,22,0,1,1,2,2,26,26,0,0,1,50,100,67,0
87,79,9,-1,12,199,4,6,49,1,0,0,0,1,3,12,14,0,0,0,17,92,67,0
64,55,4,0,9,193,4,6,10,78,6,1,1,3,11,24,24,0,0,2,17,92,88,0
132,91,32,0,22,428,7,8,50,1,0,0,0,1,2,9,12,0,0,0,25,100,80,0
18,73,32,0,4,28,7,8,81,41,0,5,5,2,2,4,4,0,0,1,50,100,100,1
178,69,2,25,32,301,4,5,40,75,1,0,0,2,2,5,9,1,0,0,44,56,80,1
40,65,9,0,9,100,4,6,65,50,0,0,0,2,3,15,15,0,0,3,47,93,71,0
145,62,4,19,19,416,4,6,55,62,5,0,0,2,11,30,34,0,0,0,21,82,78,0
45,72,25,0,6,86,6,6,49,33,0,2,2,0,4,15,16,0,0,3,38,87,67,0
62,81,30,22,5,181,7,8,2,17,0,0,0,2,3,24,25,0,0,3,25,100,56,0
64,71,71,-1,6,124,5,7,47,49,1,1,1,1,5,25,27,0,0,2,19,96,50,0
37,77,71,0,1,180,7,8,98,22,1,2,2,3,4,12,14,0,0,4,29,100,64,0
86,85,77,-1,17,160,7,8,47,0,1,0,0,1,1,21,22,0,0,0,59,100,80,0
66,79,50,0,7,165,7,8,80,8,1,4,3,4,8,41,30,0,0,3,51,100,86,1
90,70,45,0,4,213,6,6,67,93,3,1,1,4,5,36,36,0,0,1,39,97,100,1
96,89,63,5,1,209,7,8,59,18,0,1,1,3,2,22,26,0,0,3,38,100,71,0
68,71,8,0,13,139,3,5,93,0,20,1,1,2,0,4,5,1,0,0,60,80,67,1
103,90,54,18,19,191,7,8,44,3,0,0,0,1,3,16,6,0,0,0,56,100,100,0
10,65,67,0,7,12,7,8,68,103,1,1,1,0,1,2,2,0,0,1,50,100,100,1
64,85,38,0,1,146,5,8,90,5,0,1,1,4,3,42,43,0,0,7,30,100,35,0
45,71,77,-1,9,237,7,8,73,32,1,3,3,4,5,24,50,0,0,3,25,100,53,1
81,76,53,25,7,162,7,8,52,54,2,0,0,2,3,15,15,0,0,1,40,100,83,0
125,66,24,4,6,307,6,2,75,45,4,1,1,3,8,38,49,3,1,2,48,79,65,1
180,72,56,0,31,403,6,6,41,53,3,1,1,1,9,23,23,0,0,0,17,87,83,0
104,70,26,0,2,241,6,5,53,43,0,1,1,2,5,23,27,1,0,1,52,70,89,1
147,80,43,0,44,202,7,8,54,77,1,1,0,0,3,5,5,0,0,0,0,100,100,1
57,61,46,0,8,138,5,6,79,80,1,0,0,4,3,23,24,0,0,2,58,88,88,1
84,62,1,0,6,154,3,5,93,5,0,2,2,2,1,11,12,1,0,1,25,92,75,1
107,74,76,0,9,247,7,8,88,38,2,1,1,1,11,46,47,0,0,2,38,100,87,1
67,76,53,0,5,355,7,8,59,42,1,1,1,1,6,22,22,0,0,2,14,100,44,1
69,72,68,-1,1,258,6,6,58,57,1,2,2,1,4,25,31,0,0,5,23,97,45,0
61,75,78,0,2,116,7,8,42,34,1,2,1,0,2,41,42,0,0,1,17,100,22,0
106,69,15,-1,2,192,5,4,23,15,0,2,2,4,4,27,32,3,1,5,53,88,67,1
24,68,72,0,7,39,7,8,52,85,2,1,0,1,2,7,7,0,0,2,29,100,75,1
126,79,44,2,1,444,6,2,75,4,0,1,1,2,3,19,22,1,1,2,45,95,63,0
42,69,35,0,2,142,6,2,43,19,0,0,0,3,4,15,18,2,2,3,39,83,64,0
90,69,61,-1,4,161,6,6,94,38,3,1,1,1,8,19,19,1,1,2,26,89,90,1
110,48,1,-1,14,214,0,2,53,77,2,1,1,1,2,6,16,10,10,0,44,38,100,0
93,87,35,0,4,435,7,8,92,3,0,0,0,2,3,23,24,0,0,2,29,100,50,0
150,71,54,2,17,371,7,8,76,50,3,1,1,3,6,29,24,0,0,0,24,100,53,0
75,55,1,0,6,208,4,6,50,5,1,0,0,3,4,49,50,1,1,1,20,94,41,1
84,88,50,13,17,166,7,8,43,0,0,0,0,1,0,12,12,0,0,0,17,100,25,0
70,79,47,0,25,131,6,6,52,0,0,0,0,2,1,17,17,0,0,0,29,94,38,0
28,68,37,-1,1,63,6,6,34,31,0,1,0,1,1,14,15,0,0,2,53,93,50,1
33,71,36,4,4,59,7,8,31,63,2,2,2,2,3,17,18,0,0,2,41,100,56,0
79,81,35,-1,5,160,7,8,26,46,1,0,0,3,3,27,21,0,0,2,56,100,67,0
60,68,61,1,32,114,7,8,19,99,5,2,2,2,9,19,19,0,0,0,21,100,100,1
79,79,56,25,3,180,6,5,50,15,0,0,0,1,7,26,32,1,0,2,4,96,73,0
32,78,69,0,15,50,7,8,51,11,0,4,2,2,1,5,5,0,0,0,60,100,75,1
44,64,66,0,5,153,7,8,98,37,3,1,1,1,8,20,22,2,2,3,25,100,82,1
37,68,38,0,3,166,7,8,87,66,2,5,5,2,6,16,16,0,0,5,25,100,67,0
96,79,70,5,4,212,7,8,34,62,1,0,0,2,2,18,18,0,0,1,28,100,56,0
98,76,37,2,23,190,7,8,32,50,1,2,2,1,4,24,29,0,0,0,41,100,100,0
73,58,2,1,1,182,4,6,45,0,0,5,5,2,1,22,24,1,1,1,29,79,30,1
35,78,76,7,7,92,7,8,53,19,0,0,0,1,5,13,13,0,0,1,8,100,55,0
100,90,34,0,14,233,7,8,58,10,0,0,0,3,4,20,20,0,0,0,35,100,54,0
32,65,68,6,11,72,7,8,52,48,3,0,0,0,6,20,21,0,0,1,5,100,40,0
72,80,39,0,10,198,7,8,23,7,0,1,1,2,1,25,25,0,0,1,24,100,50,0
95,57,11,-1,5,78,4,6,47,62,1,0,0,1,5,10,5,0,0,2,18,82,100,1
106,88,57,5,6,363,7,8,68,1,0,2,2,3,5,22,23,0,0,1,36,100,62,1
39,72,18,-1,8,74,6,6,92,7,20,2,1,1,2,14,14,0,0,1,64,86,75,1
22,62,10,0,3,72,0,2,48,76,20,1,1,2,12,4,5,1,1,1,60,80,100,1
27,69,36,-1,9,41,6,2,51,24,20,0,0,0,1,3,4,1,1,1,0,75,100,1
202,87,33,25,5,442,7,8,95,0,0,0,0,1,2,18,18,0,0,1,28,100,38,0
66,66,41,-1,14,133,6,6,80,64,4,3,3,3,8,32,28,0,0,0,33,97,79,1
84,74,5,15,7,182,6,6,87,8,0,0,0,3,6,27,28,0,0,2,33,96,64,0
96,64,17,16,8,185,6,5,92,73,6,0,0,3,8,31,33,2,0,1,21,88,73,1
95,67,3,15,34,162,4,6,58,67,1,0,0,1,2,16,17,0,0,0,19,94,60,1
134,84,16,0,3,394,6,6,80,7,0,1,1,3,5,26,27,0,0,3,56,96,73,1
217,82,22,23,14,445,6,3,52,5,0,0,0,0,4,21,27,1,1,0,14,95,33,0
84,69,14,0,13,176,6,6,73,52,2,1,1,6,7,34,34,0,0,0,56,97,81,0
34,68,32,2,3,81,7,8,72,25,1,2,2,4,9,25,25,0,0,6,32,100,65,0
40,83,52,0,5,102,7,8,36,8,0,1,1,1,1,14,15,0,0,6,14,100,18,0
21,57,32,-1,4,47,6,6,84,97,1,3,3,3,2,5,5,0,0,1,60,80,100,1
64,85,45,0,5,151,7,8,56,4,0,0,0,2,4,20,20,0,0,2,35,100,67,1
102,74,50,0,3,222,6,2,56,3,0,2,2,0,3,24,27,1,1,2,37,96,27,0
54,67,38,0,1,137,6,6,45,47,1,3,2,1,4,15,17,0,0,1,24,82,60,1
102,79,54,0,24,198,6,2,54,1,0,0,0,1,2,9,10,1,1,0,40,90,43,0
79,84,81,8,15,188,6,5,63,3,0,0,0,1,1,25,29,1,0,0,31,96,50,0
94,89,46,4,6,385,7,8,47,7,0,1,1,1,2,15,16,0,0,1,44,100,100,0
99,68,29,2,13,263,6,6,82,68,5,1,1,3,12,28,34,0,0,0,23,93,88,1
73,57,1,0,4,147,0,2,87,44,3,4,4,2,3,27,31,1,1,2,48,97,56,1
107,73,30,-1,12,226,6,4,26,59,3,0,0,2,7,21,31,2,1,0,54,92,82,1
99,73,9,4,23,223,4,6,65,6,0,1,1,2,6,22,23,0,0,0,35,91,80,0
89,76,42,-1,2,162,7,8,97,17,2,3,3,2,6,28,30,0,0,3,37,100,62,0
27,56,38,-1,15,34,6,2,47,75,20,0,0,2,13,2,3,2,2,0,100,67,100,1
39,75,54,12,6,85,7,8,82,52,0,0,0,4,3,15,15,0,0,1,60,100,100,1
161,83,46,23,23,368,7,8,61,35,1,0,0,1,5,9,9,0,0,0,11,100,86,0
56,59,4,0,12,207,4,6,79,32,1,1,1,2,2,15,16,0,0,0,69,81,80,1
97,75,58,-1,7,176,7,8,67,17,1,0,0,2,9,32,34,0,0,3,21,100,67,0
107,83,48,-1,3,250,6,6,64,15,0,1,1,3,5,22,24,0,0,1,50,96,80,1
66,65,69,0,10,163,5,7,29,65,7,3,3,3,16,46,47,0,0,1,34,96,95,1
57,68,11,5,4,194,4,6,47,6,0,0,0,5,2,16,16,0,0,3,56,69,70,1
37,69,56,0,18,44,7,8,37,95,1,3,3,0,3,4,4,0,0,0,25,100,100,1
46,69,77,0,7,82,7,8,81,46,2,0,0,4,7,33,34,0,0,3,32,100,73,0
54,81,76,0,1,99,7,8,42,8,0,2,2,3,2,35,36,0,0,1,25,100,67,0
173,85,62,25,4,321,7,8,45,45,0,0,0,0,1,4,4,0,0,1,0,100,50,0
48,70,63,-1,4,97,7,8,68,45,2,3,3,2,4,20,20,0,0,4,50,100,60,0
64,56,5,0,4,172,4,5,86,46,1,0,0,2,4,16,19,2,0,3,37,68,55,0
93,81,73,5,2,161,6,5,63,3,1,0,0,2,2,22,24,1,0,2,50,96,50,0
82,84,67,0,10,196,7,8,54,29,0,2,2,2,5,12,25,0,0,1,17,100,64,0
53,81,57,0,11,76,7,8,64,21,0,1,1,2,1,8,8,0,0,1,25,100,100,0
82,86,52,7,7,191,7,8,51,0,0,0,0,1,0,27,28,0,0,1,22,100,8,0
91,82,36,4,5,192,6,3,82,6,0,1,1,2,4,47,6,1,1,2,39,92,33,0
74,77,70,0,15,187,7,8,45,35,2,0,0,1,4,37,37,0,0,0,14,100,38,1
60,61,77,0,1,143,7,8,76,80,4,4,4,6,7,33,36,0,0,3,29,100,83,1
54,68,45,1,2,189,7,8,33,31,1,5,5,2,8,19,20,0,0,3,20,100,77,0
51,79,51,1,1,157,7,8,62,11,2,1,1,0,3,20,38,0,0,4,14,100,27,1
97,67,37,2,3,194,6,2,22,7,0,1,1,2,3,38,45,8,7,3,47,77,45,0
97,86,78,25,16,138,7,8,49,24,0,0,0,1,2,18,18,0,0,0,61,100,60,0
178,58,4,-1,45,372,4,2,57,55,0,1,1,3,1,5,14,8,7,0,43,29,100,1
96,69,78,0,8,161,7,8,85,26,3,2,2,3,8,41,46,0,0,1,18,100,48,1
102,78,31,14,23,263,6,6,29,17,0,0,0,3,6,19,19,0,0,0,42,95,82,0
89,69,4,0,15,215,4,6,67,42,1,3,3,1,2,24,24,0,0,0,33,96,38,1
52,77,49,6,4,119,7,8,86,26,0,0,0,8,4,30,34,0,0,4,73,100,92,0
25,60,10,0,7,51,4,6,82,90,1,16,16,4,5,18,23,0,0,6,52,96,100,1
65,71,3,6,6,196,4,6,93,44,0,0,0,4,3,19,20,0,0,2,47,95,78,1
77,76,26,-1,11,164,6,5,54,5,0,0,0,1,1,16,17,1,0,1,12,88,25,0
84,84,50,25,14,282,7,8,65,53,0,0,0,3,2,12,12,0,0,0,50,100,83,0
51,69,23,1,1,134,6,2,53,28,3,2,2,3,8,28,33,1,1,7,21,97,61,0
92,61,19,2,9,249,6,6,66,81,3,2,2,1,8,18,18,0,0,1,17,89,77,1
145,56,1,0,3,447,4,2,56,32,1,1,1,0,3,14,18,2,2,1,22,78,43,0
26,65,47,0,2,43,7,8,83,31,0,4,4,1,5,15,17,1,1,2,25,100,75,1
81,73,36,0,1,167,7,8,62,47,0,4,4,3,5,26,29,0,0,5,38,100,73,1
33,69,14,0,14,55,6,6,51,18,20,0,0,1,4,11,11,0,0,0,55,91,83,1
20,61,44,0,3,54,7,8,94,93,3,3,3,1,4,5,5,0,0,2,20,100,100,1
95,88,72,0,26,223,7,8,50,0,1,1,1,1,4,24,27,0,0,0,4,100,38,0
47,74,35,-1,3,148,7,8,50,0,0,1,1,4,0,24,67,0,0,6,32,100,40,1
62,72,75,1,13,113,7,8,78,46,4,2,2,5,10,37,37,0,0,0,24,100,71,0
52,60,8,6,5,123,0,2,62,26,0,0,0,1,2,13,15,4,3,3,33,73,50,1
119,55,3,0,21,313,3,4,56,55,5,1,1,2,6,18,22,2,1,0,36,64,75,1
81,63,29,7,5,134,6,5,34,80,3,0,0,2,4,17,20,1,0,1,45,70,100,1
77,54,8,0,7,137,4,2,93,13,0,0,0,1,1,3,16,13,12,1,43,43,67,1
91,34,1,0,31,157,0,2,44,100,1,4,4,0,1,1,11,8,7,0,67,33,100,0
80,69,53,-1,8,61,7,8,64,29,3,7,7,1,8,24,8,0,0,2,4,100,56,1
62,70,14,0,12,116,6,4,57,70,2,2,2,1,5,14,18,2,1,0,17,83,88,1
42,71,31,17,3,161,7,8,41,59,3,0,0,3,4,27,39,0,0,1,22,100,62,1
94,86,53,6,6,153,7,8,87,0,0,0,0,3,0,10,11,0,0,1,73,100,60,0
50,70,15,7,3,117,6,6,83,42,0,0,0,3,2,18,18,0,0,4,50,89,63,1
88,82,41,0,14,133,7,8,46,0,20,0,0,1,0,9,9,0,0,0,44,100,50,1
55,59,0,1,5,180,4,4,87,20,0,2,2,4,7,45,49,1,1,6,65,80,80,1
91,65,11,0,16,302,4,2,61,25,1,0,0,4,10,43,45,2,2,0,44,91,67,1
99,79,38,10,10,252,5,3,15,2,0,0,0,2,3,26,28,1,1,1,43,89,56,0
118,75,16,0,20,216,6,6,53,41,0,0,0,1,4,11,11,0,0,0,18,91,63,0
48,65,12,-1,6,150,6,5,67,16,0,5,3,6,2,14,0,2,0,3,59,76,90,1
67,67,2,0,9,187,0,2,56,60,1,1,1,2,5,15,17,1,1,1,41,88,78,1
141,64,16,-1,84,164,6,2,47,66,20,0,0,1,11,1,8,1,1,0,100,50,100,1
83,80,60,11,4,186,7,8,51,35,1,0,0,1,5,29,30,0,0,3,23,100,50,0
72,77,45,-1,5,255,7,8,71,3,1,1,1,5,7,40,45,0,0,7,22,100,46,0
25,63,68,-1,3,163,7,8,90,101,4,1,1,6,6,24,31,0,0,5,59,100,100,1
103,64,2,-1,2,178,3,5,100,76,20,1,1,2,3,9,20,1,0,1,45,91,83,1
128,72,64,0,22,280,6,6,48,24,0,0,0,2,2,17,18,1,1,0,56,94,57,0
84,58,22,0,9,154,6,5,48,28,1,2,2,1,7,17,18,1,0,2,22,83,89,1
98,72,25,1,20,160,6,5,54,74,0,1,1,0,1,4,15,1,0,0,0,80,100,1
69,87,45,1,1,147,7,8,100,2,0,3,3,1,1,8,11,0,0,2,45,100,50,0
70,85,64,0,20,112,7,8,42,12,0,0,0,1,1,11,11,0,0,0,73,100,100,0
42,63,29,-1,3,104,0,3,100,41,0,4,4,6,5,13,15,3,3,3,40,87,85,0
112,88,78,3,4,199,7,8,98,5,0,1,1,1,3,5,5,0,0,1,40,100,100,1
96,87,75,0,27,145,7,8,45,0,0,2,2,1,3,16,0,0,0,0,19,100,50,1
77,73,11,1,13,192,4,6,55,35,0,4,4,2,2,24,26,0,0,0,58,96,80,1
49,66,38,0,1,93,6,2,57,47,1,0,0,3,3,24,27,1,1,4,19,81,64,0
115,82,62,19,20,213,7,8,80,38,1,0,0,3,3,27,27,0,0,0,22,100,75,0
66,58,22,0,7,184,0,5,78,95,3,3,3,4,5,39,57,9,2,3,44,85,100,1
33,61,9,0,28,46,4,6,28,42,0,4,4,3,1,7,8,1,1,0,50,75,67,0
95,86,73,0,6,216,6,6,65,1,0,0,0,3,3,26,29,0,0,1,28,97,55,1
84,76,43,-1,35,134,6,6,58,38,0,0,0,1,1,21,21,0,0,0,52,95,67,1
27,70,6,0,3,44,0,2,89,17,0,1,1,3,7,22,23,1,1,4,17,91,61,1
89,65,3,6,5,238,3,5,78,46,4,1,0,5,12,52,66,1,0,2,25,93,75,1
72,71,62,2,3,152,7,8,63,43,0,6,6,1,3,53,59,0,0,5,21,100,80,0
105,79,76,0,4,289,6,7,79,40,1,2,2,3,5,48,51,0,0,1,29,100,44,0
57,83,31,0,14,108,7,8,54,6,0,2,2,2,3,15,15,0,0,0,27,100,56,0
52,58,14,-1,5,122,0,5,73,72,2,1,1,4,5,12,13,2,1,2,46,85,100,1
66,79,41,18,5,140,7,8,92,37,1,0,0,2,1,13,13,0,0,1,23,100,80,0
99,60,7,10,11,146,4,6,61,42,2,0,0,1,7,16,16,0,0,1,13,81,80,1
111,79,77,0,16,141,7,8,79,14,1,2,2,2,4,21,14,0,0,0,33,100,78,0
95,82,44,0,7,323,6,4,77,19,0,1,1,4,8,27,28,1,1,2,46,96,80,1
77,70,3,-1,17,166,4,6,62,25,0,0,0,2,3,27,17,0,0,0,30,81,36,1
123,66,72,4,4,205,6,8,80,83,1,5,5,2,1,5,5,1,1,2,40,100,100,1
61,73,47,0,12,126,7,8,57,71,2,1,1,3,4,11,11,0,0,0,45,100,88,1
175,81,77,0,17,139,5,6,22,1,0,1,1,2,6,17,23,0,0,0,11,89,53,1
42,71,40,2,2,107,6,6,91,34,1,4,4,4,6,23,24,0,0,3,67,92,83,0
87,74,12,3,3,225,6,6,50,25,0,3,3,1,1,14,17,0,0,3,59,71,33,1
98,74,2,0,2,315,4,6,35,9,1,2,2,3,4,28,31,0,0,4,32,97,50,0
144,83,39,25,25,50,7,8,47,54,0,0,0,1,2,17,12,0,0,0,29,100,75,0
159,90,72,23,25,470,7,8,47,0,0,0,0,0,1,13,37,0,0,0,62,100,50,0
80,61,5,-1,2,159,4,2,65,21,2,1,1,1,5,27,32,3,2,2,10,74,50,1
61,89,41,-1,6,158,7,8,64,2,0,1,1,2,2,10,10,0,0,2,50,100,67,0
46,68,75,-1,6,156,6,5,89,74,3,2,1,2,4,10,11,1,0,2,27,91,75,1
128,91,43,-1,38,247,7,8,55,3,0,0,0,0,2,14,6,0,0,0,0,100,25,0
70,64,7,11,4,199,4,2,100,54,1,0,0,3,1,32,34,2,1,3,53,91,57,1
54,68,50,-1,4,134,7,8,91,50,1,2,2,7,3,24,24,0,0,5,50,100,83,1
86,73,34,25,27,195,7,8,45,76,4,0,0,1,6,19,20,0,0,0,40,100,70,0
116,87,63,0,17,378,7,8,47,14,0,1,1,0,6,17,17,0,0,0,6,100,60,0
62,60,21,4,0,160,6,3,98,67,4,2,2,2,12,30,0,1,1,4,22,94,76,1
32,69,56,0,8,75,6,8,88,50,2,0,0,4,6,18,18,0,0,3,44,100,91,1
68,65,22,0,4,172,6,5,80,45,1,3,3,2,8,28,29,1,0,2,28,66,71,1
89,82,57,25,24,163,7,8,50,24,1,0,0,2,3,17,15,0,0,0,29,100,63,1
56,89,32,6,5,118,7,8,55,0,0,0,0,0,1,9,9,0,0,1,22,100,17,0
65,63,56,0,1,285,5,2,80,16,0,14,13,9,5,37,52,10,9,3,55,85,74,1
83,87,33,0,2,193,7,8,47,1,0,2,2,1,5,36,40,0,0,1,23,100,38,0
99,72,7,-1,3,217,4,6,67,23,0,3,3,5,4,30,30,0,0,2,67,93,90,0
94,60,4,0,50,141,4,6,62,61,0,0,0,1,2,13,15,2,2,0,27,73,100,1
35,64,32,0,2,74,7,8,75,78,2,1,1,7,5,25,26,0,0,5,62,100,100,1
113,88,71,22,18,441,7,8,64,0,0,0,0,2,1,17,19,0,0,0,17,100,43,0
111,87,77,0,8,222,6,6,13,0,0,0,0,2,2,28,33,0,0,1,24,97,27,0
77,80,32,2,4,200,7,8,54,13,0,3,3,1,3,25,25,0,0,2,24,100,57,0
78,74,15,3,10,304,6,6,54,7,0,2,2,3,3,18,23,0,0,1,53,89,67,0
27,65,55,-1,3,52,6,6,96,74,20,3,3,2,1,6,6,0,0,2,67,83,100,1
84,61,7,0,10,197,4,3,52,0,20,0,0,1,1,18,24,5,4,1,58,63,50,0
103,89,31,10,11,348,7,8,83,10,0,0,0,1,3,11,11,0,0,1,27,100,57,0
105,56,4,0,7,182,0,2,61,43,1,1,1,0,3,16,20,4,4,3,25,65,38,0
55,65,67,-1,8,115,5,2,77,78,1,0,0,1,2,7,9,2,2,1,56,78,75,1
75,88,47,25,26,293,7,8,56,1,0,0,0,1,1,19,35,0,0,0,16,100,33,1
81,71,7,-1,8,157,4,6,43,18,1,0,0,0,1,14,15,1,1,1,27,87,33,1
69,75,62,0,2,199,6,6,38,10,1,3,3,1,6,39,43,0,0,3,14,98,47,0
65,70,40,13,3,143,6,6,55,75,2,0,0,2,5,19,20,0,0,3,50,95,88,1
41,54,2,-1,10,196,0,2,42,29,1,0,0,1,2,9,17,2,1,2,17,58,67,0
51,69,66,0,1,129,6,6,93,37,0,2,2,2,4,23,26,2,2,5,46,92,60,1
100,84,40,0,11,341,7,8,83,23,0,2,2,2,3,11,11,0,0,1,36,100,83,1
55,73,5,0,1,256,4,6,50,14,0,2,2,2,2,12,13,0,0,1,38,92,40,1
94,84,50,0,1,243,6,6,63,6,0,1,1,2,2,28,32,0,0,2,50,97,33,1
95,63,6,0,3,377,0,5,56,34,0,4,4,0,4,21,25,4,2,2,30,91,57,1
98,84,57,0,4,184,7,8,60,6,0,3,2,0,2,22,23,0,0,1,57,100,50,0
110,74,36,0,6,377,6,5,67,13,2,0,0,2,4,33,34,1,0,3,18,94,38,0
86,56,10,0,9,180,4,3,91,101,1,2,2,6,2,15,18,2,2,3,78,72,100,1
114,72,2,20,4,352,4,6,73,2,0,0,0,2,6,26,22,0,0,2,15,88,44,0
116,86,67,25,29,217,7,8,46,20,0,0,0,1,4,21,19,0,0,0,14,100,71,0
92,63,12,-1,3,325,6,6,65,63,3,2,2,4,8,29,30,0,0,2,52,93,75,0
49,70,70,8,2,228,7,8,53,57,6,0,0,0,9,11,12,0,0,2,0,100,90,1
94,64,2,6,10,436,4,6,40,59,5,0,0,0,9,27,38,0,0,1,4,93,56,1
75,60,14,0,4,208,6,3,87,91,2,5,5,5,8,40,45,1,1,4,60,87,100,1
23,74,77,-1,15,126,7,8,50,13,1,2,1,0,5,13,16,0,0,0,0,100,50,1
51,63,1,0,6,129,4,6,2,43,0,3,2,2,4,13,13,0,0,3,46,85,75,1
95,72,58,0,2,209,7,8,61,42,2,1,1,2,7,41,42,0,0,3,38,100,82,1
81,61,1,5,6,270,4,6,85,50,3,0,0,5,6,44,46,0,0,3,50,98,73,1
74,66,15,0,22,145,6,6,56,74,2,1,1,1,3,10,11,0,0,0,27,82,80,1
103,77,68,8,4,258,7,8,89,31,1,0,0,3,7,26,27,0,0,1,33,100,83,0
58,59,7,-1,13,132,4,6,44,94,2,2,1,1,4,20,20,0,0,0,35,75,83,1
86,61,1,0,2,282,0,2,100,40,2,3,3,2,8,40,42,1,1,4,14,95,55,0
79,71,7,15,5,147,4,6,71,58,1,0,0,3,3,14,15,0,0,1,67,87,86,0
139,85,64,0,6,515,7,8,60,28,0,0,0,1,3,15,15,0,0,1,47,100,67,0
92,79,7,0,7,288,4,6,69,2,0,2,2,3,4,33,37,0,0,2,24,97,32,0
77,67,5,8,10,164,4,6,68,24,1,0,0,2,12,46,50,1,1,1,18,98,54,1
84,80,24,1,6,230,6,6,47,11,0,2,2,2,5,34,34,0,0,1,32,94,64,0
79,84,34,8,5,199,7,8,97,21,0,0,0,2,5,27,28,0,0,2,21,100,44,0
133,91,73,-1,30,395,7,8,52,4,0,0,0,1,2,13,13,0,0,0,15,100,33,0
41,62,3,-1,2,139,4,6,92,92,1,2,2,4,1,11,15,0,0,2,80,93,100,1
78,83,35,2,5,128,7,8,85,8,0,1,1,2,7,44,44,0,0,1,14,100,36,0
94,59,3,0,3,333,4,5,49,11,2,1,1,1,5,23,24,1,0,2,21,67,43,1
79,67,15,0,2,299,5,6,63,63,4,12,11,3,13,25,27,0,0,3,37,89,94,1
113,83,50,22,22,417,7,8,44,44,0,0,0,1,2,22,22,0,0,0,27,100,60,0
9,72,60,0,3,15,7,8,87,26,0,10,10,1,1,2,2,0,0,1,50,100,100,1
120,86,46,0,10,378,7,8,84,2,0,0,0,3,5,29,30,0,0,2,33,100,57,0
111,91,55,-1,6,290,7,8,45,0,0,1,1,0,1,12,12,0,0,1,17,100,13,0
99,78,78,2,1,395,7,8,45,42,2,1,1,1,4,20,22,0,0,3,14,100,45,0
71,59,12,0,13,181,6,6,31,41,20,2,2,2,3,15,18,3,3,0,27,93,71,1
91,73,54,0,14,269,6,6,70,49,2,0,0,4,5,28,34,0,0,0,26,97,75,1
30,59,7,0,13,52,3,5,122,46,20,1,1,4,1,10,11,1,0,0,45,73,56,1
81,63,4,25,7,181,4,6,42,53,3,0,0,0,7,26,27,0,0,4,8,96,47,0
85,68,25,0,7,174,6,4,56,76,1,0,0,1,2,22,25,2,1,2,60,84,75,0
153,83,19,0,12,464,6,6,27,18,0,1,1,1,2,16,16,0,0,0,19,94,75,1
129,74,72,0,23,352,7,8,74,71,4,0,0,2,6,15,15,0,0,0,33,100,73,1
130,70,17,0,32,185,6,2,61,5,0,0,0,1,1,6,9,3,2,0,11,67,50,0
56,57,2,0,7,162,4,6,53,85,2,0,0,1,3,15,15,0,0,1,27,87,100,1
59,73,52,0,3,181,7,8,54,56,1,0,0,5,6,22,22,0,0,2,41,100,79,1
115,74,3,25,35,262,4,6,47,0,0,0,0,2,2,17,17,0,0,0,35,94,71,0
84,80,42,0,2,318,7,8,41,3,0,2,2,4,4,38,59,0,0,2,41,100,53,0
63,64,32,0,4,175,7,8,86,63,4,0,0,3,10,27,27,0,0,5,30,100,81,1
103,65,16,4,2,328,5,2,48,77,1,1,1,2,3,13,36,1,1,1,41,82,86,1
87,70,12,-1,11,278,6,5,66,74,3,1,1,3,7,16,31,1,0,1,18,94,100,1
114,68,5,-1,21,252,4,5,56,23,0,0,0,3,2,15,17,1,0,0,53,88,83,0
119,85,41,25,19,211,6,5,48,5,0,0,0,1,4,12,15,1,0,0,29,86,71,0
194,91,48,25,22,390,7,8,36,5,0,0,0,2,4,25,25,0,0,0,24,100,86,0
65,63,61,0,7,120,6,8,62,65,2,2,2,3,5,18,24,1,1,1,38,100,73,1
111,73,62,0,6,122,6,3,77,28,1,1,1,1,6,16,17,4,4,2,24,94,58,0
